Model,8303
Serial #,5275
Last Cal,08-12-2022
Channel Count,3
Date,Time,Location,Annotation,Sample Duration,Flow Rate,Laser OK,Flow OK,Temp OK,RH OK,Temp,RH,CO2,VOC,BP,Ch1 Size,Ch1 Count,Ch1 Alarm,Ch2 Size,Ch2 Count,Ch2 Alarm,Ch3 Size,Ch3 Count,Ch3 Alarm,Ch4 Size,Ch4 Count,Ch4 Alarm,Ch5 Size,Ch5 Count,Ch5 Alarm,Ch6 Size,Ch6 Count,Ch6 Alarm,CntsDiffRaw Ch1,CntsDiffRaw Ch2,CntsDiffRaw Ch3,CntsDiffFT3 Ch1,CntsDiffFT3 Ch2,CntsDiffFT3 Ch3,CntsDiffM3 Ch1,CntsDiffM3 Ch2,CntsDiffM3 Ch3,CntsCumRaw Ch1,CntsCumRaw Ch2,CntsCumRaw Ch3,CntsCumFT3 Ch1,CntsCumFT3 Ch2,CntsCumFT3 Ch3,CntsCumM3 Ch1,CntsCumM3 Ch2,CntsCumM3 Ch3,PM00.50,PM05.00,TPM,TempF
09-04-2023,14:13:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.3125,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
09-04-2023,15:14:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5,0.30,1,0,0.50,0,0,5.00,0,0,,,,,,,,,,1,0,0,10,0,0,353,0,0,1,0,0,10,0,0,353,0,0,0.00,0.00,0.00,32
09-04-2023,16:15:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.1875,0.30,3,0,0.50,0,0,5.00,0,0,,,,,,,,,,3,0,0,30,0,0,"1,060",0,0,3,0,0,30,0,0,"1,060",0,0,0.00,0.00,0.00,32
09-04-2023,17:16:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.25,0.30,1,0,0.50,0,0,5.00,0,0,,,,,,,,,,1,0,0,10,0,0,353,0,0,1,0,0,10,0,0,353,0,0,0.00,0.00,0.00,32
09-04-2023,18:17:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.4375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
09-04-2023,19:18:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5,0.30,2,0,0.50,0,0,5.00,0,0,,,,,,,,,,2,0,0,20,0,0,706,0,0,2,0,0,20,0,0,706,0,0,0.00,0.00,0.00,32
09-04-2023,20:19:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
09-04-2023,21:20:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.75,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
09-04-2023,22:21:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.75,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
09-04-2023,23:22:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5625,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,00:23:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.4375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,01:24:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.4375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,02:25:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,03:26:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.3125,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,04:27:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,05:28:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.3125,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,06:29:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,07:30:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.75,0.30,1,0,0.50,0,0,5.00,0,0,,,,,,,,,,1,0,0,10,0,0,353,0,0,1,0,0,10,0,0,353,0,0,0.00,0.00,0.00,32
10-04-2023,08:31:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.8125,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,09:32:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.75,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,10:33:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,11:34:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.625,0.30,1,0,0.50,0,0,5.00,0,0,,,,,,,,,,1,0,0,9,0,0,353,0,0,1,0,0,9,0,0,353,0,0,0.00,0.00,0.00,32
10-04-2023,12:35:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.4375,0.30,1,0,0.50,0,0,5.00,0,0,,,,,,,,,,1,0,0,10,0,0,353,0,0,1,0,0,10,0,0,353,0,0,0.00,0.00,0.00,32
10-04-2023,13:36:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,14:37:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.125,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,15:38:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.1875,0.30,7,0,0.50,1,0,5.00,0,0,,,,,,,,,,7,1,0,70,10,0,"2,472",353,0,8,1,0,80,10,0,"2,825",353,0,0.00,0.01,0.01,32
10-04-2023,16:39:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.1875,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,17:40:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.1875,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,18:41:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.25,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,19:42:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,20:43:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,21:44:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5625,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,22:45:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
10-04-2023,23:46:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,00:47:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,01:48:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.1875,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,02:49:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.25,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,03:50:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.1875,0.30,1,0,0.50,0,0,5.00,0,0,,,,,,,,,,1,0,0,10,0,0,353,0,0,1,0,0,10,0,0,353,0,0,0.00,0.00,0.00,32
11-04-2023,04:51:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,1,0,0.50,0,0,5.00,0,0,,,,,,,,,,1,0,0,10,0,0,353,0,0,1,0,0,10,0,0,353,0,0,0.00,0.00,0.00,32
11-04-2023,05:52:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,06:53:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,07:54:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.625,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,08:55:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.625,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,09:56:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.625,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,10:57:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.6875,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,11:58:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5,0.30,0,0,0.50,0,0,5.00,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,32
11-04-2023,12:59:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.5,0.30,132,0,0.50,6,0,5.00,0,0,,,,,,,,,,132,6,0,"1,320",60,0,"46,621","2,119",0,138,6,0,"1,380",60,0,"48,740","2,119",0,0.00,0.06,0.06,32
11-04-2023,14:00:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.375,0.30,145,0,0.50,8,0,5.00,0,0,,,,,,,,,,145,8,0,"1,449",79,0,"51,205","2,825",0,153,8,0,"1,528",79,0,"54,030","2,825",0,0.00,0.08,0.08,32
11-04-2023,15:01:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.1875,0.30,258,0,0.50,10,0,5.00,0,0,,,,,,,,,,258,10,0,"2,580",100,0,"91,118","3,532",0,268,10,0,"2,680",100,0,"94,649","3,532",0,0.01,0.11,0.11,32
11-04-2023,16:02:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.125,0.30,395,0,0.50,14,0,5.00,0,0,,,,,,,,,,395,14,0,"3,950",140,0,"1,39,504","4,944",0,409,14,0,"4,090",140,0,"1,44,448","4,944",0,0.01,0.14,0.14,32
11-04-2023,17:03:30,Location 1,,60.000,0.1000,1,1,1,1,0,0,0,0,100.125,0.30,3,0,0.50,0,0,5.00,0,0,,,,,,,,,,3,0,0,30,0,0,"1,059",0,0,3,0,0,30,0,0,"1,059",0,0,0.00,0.00,0.00,32
